CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10
40265	P n n 2	Li2Sn(TeO6)	Li2TiTeO6	Choisnet, J.; Rulmont, A.; Tarte, P.	5.192(2) 4.927(2) 8.513(5) 90 90 90	217.77	356.162	293.0	1989	-1	Li	1.0	_	0.0	Sn	0.5	Te	0.5	O	3.0	5.192	4.927	8.513	90	90	90	34	orthorhombic	3	0	50	52	8	12.0	0.0	83.0	92.0	101.0	1.45	0.0	1.45	1.4	0.6	0.98	0.0	1.96	2.1	3.44	6.941	0.0	118.71	127.6	15.9994	13.02	0.0	16.29	20.46	17.36	85.0	0.0	67.0	3.0	0.02658	164.1125	0.0	53.0	38.0	5.3	3.49	0.0	5.82	4.45	6.83	2	0	5	5	2	1	0	14	16	16	1.0	5.0	-2	0.9	0.7649999999999999	1.26	1.1764705882352944	0.7142857142857143	0.6071428571428571	0.13500000000000012	0.7542472332656507	47.991375	24.53	2.47	0.0008969907407407407	36.57	165.07102941176473	165.69027664503037	167.1052129910376	-0.6454538659734768	1.1248039215686274
80423	P m n 21	(CsTa)B2O6	CsNbOB2O5	Akella, A.; Keszler, D.A.	7.5479(9) 3.9064(4) 9.7713(9) 90 90 90	288.11	431.476	293.0	1995	10	Cs	0.5	Ta	0.5	B	1.0	_	0.0	O	3.0	7.5479	3.9064	9.7713	90	90	90	31	orthorhombic	55	73	5	0	8	8.0	52.0	86.0	0.0	101.0	2.6	1.45	0.85	0.0	0.6	0.79	1.5	2.04	0.0	3.44	132.9054519	180.94788	10.811	0.0	15.9994	70.94	10.85	4.39	0.0	17.36	36.0	57.0	27.0	0.0	0.02658	400.9	74.0	20.5	0.0	5.3	6.05	3.31	8.73	0.0	6.83	6	6	2	0	2	1	5	13	0	16	3.0	3.0	-2	1.295	0.41	1.26	3.158536585365854	1.0277777777777777	0.32539682539682535	0.885	1.0818310334919932	0.8840000000000003	66.03999999999999	7.35	0.005078125	55.07999999999999	404.62646341463415	404.8232944481261	407.65128040514026	-0.3447126806859512	2.3985365853658536
88703	I 4/m	Ba2Cu(TeO6)	Sr2NiWO6	Iwanaga, D.; Inaguma, Y.; Itoh, M.	5.5903(1) 5.5903(1) 8.6426(3) 90 90 90	270.09	561.824	293.0	1999	-1	Ba	1.0	_	0.0	Cu	0.5	Te	0.5	O	3.0	5.5903	5.5903	8.6426	90	90	90	87	tetragonal	56	0	29	52	8	14.0	0.0	72.0	92.0	101.0	2.15	0.0	1.35	1.4	0.6	0.89	0.0	1.9	2.1	3.44	137.327	0.0	63.546	127.6	15.9994	38.16	0.0	7.11	20.46	17.36	18.0	0.0	400.0	3.0	0.02658	272.0	0.0	46.5	38.0	5.3	5.02	0.0	3.61	4.45	6.83	6	0	4	5	2	2	0	11	16	16	2.0	4.0	-2	1.49	0.7849999999999999	1.26	1.8980891719745225	1.1825396825396826	0.6230158730158729	0.7050000000000001	0.9508770896151616	34.661625	4.809999999999995	7.140000000000001	0.00030976676384839654	4.290000000000006	276.8069108280255	277.0527879176406	278.97572335782667	-0.5095408560943525	1.2645177434030939
24975	I 41/a c d S	Na2U(SiO6)		Shashkin, D.P.; Lur'e, E.A. (Lure, E.A.); Belov, N.V.	12.718(1) 12.718(1) 13.376(1) 90 90 90	2163.53	408.09	293.0	1974	10	Na	1.0	_	0.0	U	0.5	Si	0.5	O	3.0	12.718	12.718	13.376	90	90	90			11	0	92	14	8	11.0	0.0	45.0	85.0	101.0	1.8	0.0	1.75	1.1	0.6	0.93	0.0	1.38	1.9	3.44	22.98976928	0.0	238.02891	28.0855	15.9994	23.78	0.0	12.49	12.06	17.36	140.0	0.0	27.0	150.0	0.02658	162.7	0.0	129.0	37.3	5.3	4.23	0.0	2.85	5.43	6.83	3	0	9	3	2	1	0	6	14	16	1.0	5.0	-2	1.16	0.7050000000000001	1.26	1.6453900709219855	0.9206349206349206	0.5595238095238095	0.45499999999999985	0.8708388857361042	121.78800000000001	97.42	4.35	0.11134485349361381	102.04	164.509609929078	164.9254488148141	166.68398594687392	-0.5532760448715042	1.2812991618310765
1526	P b c a	(Co0.224Mg0.776)(SiO3)	Pyroxene#MgSiO3	Hawthorne, F.C.; Ito, J.	18.2330(70) 8.836(6) 5.188(3) 90 90 90	835.82	108.1479	293.0	1978		Co	0.224	Mg	0.776	Si	1.0	_	0.0	O	3.0	18.2330	8.836	5.188	90	90	90	61	orthorhombic	27	12	14	0	8	64.0	73.0	85.0	0.0	101.0	1.35	1.5	1.1	0.0	0.6	1.88	1.31	1.9	0.0	3.44	58.933195	24.305	28.0855	0.0	15.9994	6.67	14.0	12.06	0.0	17.36	100.0	160.0	150.0	0.0	0.02658	55.0	71.2	37.3	0.0	5.3	2.51	3.21	5.43	0.0	6.83	4	3	3	0	2	9	2	14	0	16	2.0	4.0	-2	0.8443200000000001	0.54	1.26	1.5635555555555556	0.6700952380952382	0.4285714285714286	0.30432000000000003	0.826654967659153	32.939625	15.279999999999998	5.33	5.14984130859375e-06	27.38	57.740764444444444	58.2630994121036	59.891207360061436	-0.6617153840993325	1.2748605555555557
1527	P b c a	(Mg0.925Mn0.075)(SiO3)	Pyroxene#MgSiO3	Hawthorne, F.C.; Ito, J.	18.2700(60) 8.833(6) 5.195(3) 90 90 90	838.36	102.6903	293.0	1978		Mg	0.925	Mn	0.075	Si	1.0	_	0.0	O	3.0	18.2700	8.833	5.195	90	90	90	61	orthorhombic	12	25	14	0	8	73.0	60.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.55	1.9	0.0	3.44	24.305	54.938045	28.0855	0.0	15.9994	14.0	7.35	12.06	0.0	17.36	160.0	7.8	150.0	0.0	0.02658	71.2	68.0	37.3	0.0	5.3	3.21	8.89	5.43	0.0	6.83	3	4	3	0	2	2	7	14	0	16	2.0	4.0	-2	0.85625	0.54	1.26	1.585648148148148	0.679563492063492	0.4285714285714286	0.3162499999999999	0.8313415142700172	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.93060185185186	73.44569336612187	75.09120736006143	-0.6601865774930258	1.2830967782851344
9848	P b c a	(Mg1.78Fe.22)Si2O6	Pyroxene#MgSiO3	Schubert, G.	18.2380(80) 8.828(5) 5.184(5) 90 90 90	834.65	207.7248	293.0	1972		Mg	0.89	Fe	0.11	Si	1.0	_	0.0	O	3.0	18.2380	8.828	5.184	90	90	90	61	orthorhombic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.8479	0.54	1.26	1.5701851851851851	0.6729365079365079	0.4285714285714286	0.30789999999999995	0.828061324479513	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.93771481481481	73.45787613929433	75.09120736006143	-0.6626064702757892	1.2759838153221716
10114	C 1 2/c 1	(Fe1.5Ca0.5)(SiO3)2	Pyroxene#CaMg(SiO3)2	Ohashi, Y.; Burnham, C.W.; Finger, L.W.	9.781(2) 9.072(2) 5.246(2) 90 106.55(2) 90	446.21	255.981	293.0	1975		Fe	0.75	Ca	0.25	Si	1.0	_	0.0	O	3.0	9.781	9.072	5.246	90	106.55	90	15	monoclinic	26	20	14	0	8	61.0	16.0	85.0	0.0	101.0	1.4	1.8	1.1	0.0	0.6	1.83	1.0	1.9	0.0	3.44	55.845	40.078	28.0855	0.0	15.9994	7.09	26.2	12.06	0.0	17.36	80.0	200.0	150.0	0.0	0.02658	62.0	160.8	37.3	0.0	5.3	2.87	5.58	5.43	0.0	6.83	4	4	3	0	2	8	2	14	0	16	2.0	4.0	-2	0.8474999999999999	0.54	1.26	1.5694444444444442	0.6726190476190476	0.4285714285714286	0.3074999999999999	0.8279041896392493	32.656	14.809999999999997	5.33	6.167917138438899e-06	26.909999999999997	64.73805555555556	65.2584597451948	66.89120736006143	-0.6600273983605073	1.2783378870673952
10115	C 1 2/c 1	(Fe1.6Ca0.4)(SiO3)2	Pyroxene#CaMg(SiO3)2	Ohashi, Y.; Burnham, C.W.; Finger, L.W.	9.760(6) 9.057(8) 5.234(3) 90 106.47(5) 90	443.68	257.558	293.0	1975		Fe	0.8	Ca	0.2	Si	1.0	_	0.0	O	3.0	9.760	9.057	5.234	90	106.47	90	15	monoclinic	26	20	14	0	8	61.0	16.0	85.0	0.0	101.0	1.4	1.8	1.1	0.0	0.6	1.83	1.0	1.9	0.0	3.44	55.845	40.078	28.0855	0.0	15.9994	7.09	26.2	12.06	0.0	17.36	80.0	200.0	150.0	0.0	0.02658	62.0	160.8	37.3	0.0	5.3	2.87	5.58	5.43	0.0	6.83	4	4	3	0	2	8	2	14	0	16	2.0	4.0	-2	0.8280000000000001	0.54	1.26	1.5333333333333334	0.6571428571428571	0.4285714285714286	0.28800000000000003	0.8202438661763951	32.656	14.809999999999997	5.33	6.167917138438899e-06	26.909999999999997	64.75466666666667	65.28691053284307	66.89120736006143	-0.665649442642457	1.2617267759562842
10405	R -3 c H	(Mg0.1Ca0.9)CO3	Calcite#CaCO3(hR10)	Althoff, P.L.	4.941(2) 4.941(2) 16.8540(20) 90 90 120	356.34	98.51100000000001	293.0	1977		Mg	0.1	Ca	0.9	C	1.0	_	0.0	O	3.0	4.941	4.941	16.8540	90	90	120	167	trigonal	12	20	6	0	8	73.0	16.0	95.0	0.0	101.0	1.5	1.8	0.7	0.0	0.6	1.31	1.0	2.55	0.0	3.44	24.305	40.078	12.0107	0.0	15.9994	14.0	26.2	5.29	0.0	17.36	160.0	200.0	140.0	0.0	0.02658	71.2	160.8	11.3	0.0	5.3	3.21	5.58	3.57	0.0	6.83	3	4	2	0	2	2	2	14	0	16	2.0	4.0	-2	1.112	0.3	1.26	3.706666666666667	0.8825396825396826	0.23809523809523808	0.812	1.075164926265699	5.375	12.8	3.2600000000000002	3.855872622533205e-06	6.75	71.30533333333334	71.56849825959904	74.84421768723769	-0.4618885391164848	2.908365296803653
14263	C 1 2/c 1	(NaSc)(Si2O6)	Pyroxene#CaMg(SiO3)2	Hawthorne, F.C.; Grundy, H.D.	9.8438(4) 9.0439(4) 5.3540(2) 90 107.215(2) 90	455.29	220.11599999999999	293.0	1973		Na	0.5	Sc	0.5	Si	1.0	_	0.0	O	3.0	9.8438	9.0439	5.3540	90	107.215	90	15	monoclinic	11	21	14	0	8	11.0	19.0	85.0	0.0	101.0	1.8	1.6	1.1	0.0	0.6	0.93	1.36	1.9	0.0	3.44	22.98976928	44.955912	28.0855	0.0	15.9994	23.78	15.0	12.06	0.0	17.36	140.0	16.0	150.0	0.0	0.02658	162.7	97.0	37.3	0.0	5.3	4.23	3.31	5.43	0.0	6.83	3	4	3	0	2	1	3	14	0	16	2.0	4.0	-2	1.0225	0.54	1.26	1.8935185185185184	0.8115079365079365	0.4285714285714286	0.48249999999999993	0.896650682254608	29.567999999999998	2.2800000000000047	3.83	0.00135236664162284	9.819999999999997	164.28898148148147	164.7031321637361	166.59120736006142	-0.5333209965900908	1.5019276094276093
20559	C 1 2/c 1	(Na.15Li1.85)V2O6	Pyroxene#CaMg(SiO3)2	Bubnova, R.S.; Filatov, S.K.; Rozhdestvenskaya, I.V.; Gronin, V.S.; Zonn, Z.N.	10.160(4) 8.471(3) 5.879(2) 90 110.21(3) 90	474.83	214.1597	293.0	1982		Na	0.075	Li	0.925	V	1.0	_	0.0	O	3.0	10.160	8.471	5.879	90	110.21	90	15	monoclinic	11	3	23	0	8	11.0	12.0	54.0	0.0	101.0	1.8	1.45	1.35	0.0	0.6	0.93	0.98	1.63	0.0	3.44	22.98976928	6.941	50.9415	0.0	15.9994	23.78	13.02	8.32	0.0	17.36	140.0	85.0	31.0	0.0	0.02658	162.7	164.1125	87.0	0.0	5.3	4.23	3.49	3.02	0.0	6.83	3	2	4	0	2	1	1	5	0	16	1.0	5.0	-2	0.9195	0.68	1.26	1.352205882352941	0.7297619047619047	0.5396825396825398	0.23949999999999994	0.7944016647402475	79.53800000000001	56.42	4.1	0.00135236664162284	59.790000000000006	164.58729411764705	165.1421957823873	166.67572335782666	-0.6098026795192004	1.2036149732620318
30894	P 1 21/c 1	(Mg0.985Fe0.015)(SiO3)	Pyroxene(LT)#MgSiO3	Pannhorst, W.	9.652(3) 8.868(2) 5.194(2) 90 108.48(2) 90	421.65	100.8661	623.0	1984		Mg	0.985	Fe	0.015	Si	1.0	_	0.0	O	3.0	9.652	8.868	5.194	90	108.48	90	14	monoclinic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.85835	0.54	1.26	1.5895370370370367	0.6812301587301587	0.4285714285714286	0.3183499999999999	0.8321664721814015	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.92881296296297	73.44262943514437	75.09120736006143	-0.6595768395992114	1.2848856671740232
30896	P 1 21/c 1	(Mg0.985Fe0.015)(SiO3)	Pyroxene(LT)#MgSiO3	Pannhorst, W.	9.706(4) 8.912(3) 5.222(2) 90 108.78(3) 90	427.65	100.8661	973.0	1984		Mg	0.985	Fe	0.015	Si	1.0	_	0.0	O	3.0	9.706	8.912	5.222	90	108.78	90	14	monoclinic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.85835	0.54	1.26	1.5895370370370367	0.6812301587301587	0.4285714285714286	0.3183499999999999	0.8321664721814015	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.92881296296297	73.44262943514437	75.09120736006143	-0.6595768395992114	1.2848856671740232
34161	P 1 21/c 1	Mg0.916Ca0.084(SiO3)	Pyroxene(LT)#MgSiO3	Ohashi, Y.; Finger, L.W.	9.657(1) 8.846(2) 5.208(1) 90 108.33(1) 90	422.32	101.7177	293.0	1976		Mg	0.916	Ca	0.084	Si	1.0	_	0.0	O	3.0	9.657	8.846	5.208	90	108.33	90	14	monoclinic	12	20	14	0	8	73.0	16.0	85.0	0.0	101.0	1.5	1.8	1.1	0.0	0.6	1.31	1.0	1.9	0.0	3.44	24.305	40.078	28.0855	0.0	15.9994	14.0	26.2	12.06	0.0	17.36	160.0	200.0	150.0	0.0	0.02658	71.2	160.8	37.3	0.0	5.3	3.21	5.58	5.43	0.0	6.83	3	4	3	0	2	2	2	14	0	16	2.0	4.0	-2	0.88352	0.54	1.26	1.636148148148148	0.7012063492063492	0.4285714285714286	0.34351999999999994	0.8420541820049935	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.90737185185185	73.40590603385685	75.09120736006143	-0.6522331560490544	1.3063267782851344
34162	P 1 21/c 1	Mg0.944Ca0.056(SiO3)	Pyroxene(LT)#MgSiO3	Ohashi, Y.; Finger, L.W.	9.639(1) 8.835(1) 5.191(1) 90 108.39(1) 90	419.49	101.2761	293.0	1976		Mg	0.944	Ca	0.056	Si	1.0	_	0.0	O	3.0	9.639	8.835	5.191	90	108.39	90	14	monoclinic	12	20	14	0	8	73.0	16.0	85.0	0.0	101.0	1.5	1.8	1.1	0.0	0.6	1.31	1.0	1.9	0.0	3.44	24.305	40.078	28.0855	0.0	15.9994	14.0	26.2	12.06	0.0	17.36	160.0	200.0	150.0	0.0	0.02658	71.2	160.8	37.3	0.0	5.3	3.21	5.58	5.43	0.0	6.83	3	4	3	0	2	2	2	14	0	16	2.0	4.0	-2	0.8756799999999999	0.54	1.26	1.6216296296296293	0.6949841269841269	0.4285714285714286	0.33567999999999987	0.8389743391358253	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.91405037037038	73.4173447095062	75.09120736006143	-0.6545275957975338	1.2996482597666157
40108	R -3 c H	(Mg.064Ca.936)(CO3)	Calcite#CaCO3(hR10)	Paquette, J.; Reeder, R.J.	4.9673(3) 4.9673(3) 16.96309(70) 90 90 120	362.47	99.0787	293.0	1990		Mg	0.064	Ca	0.936	C	1.0	_	0.0	O	3.0	4.9673	4.9673	16.96309	90	90	120	167	trigonal	12	20	6	0	8	73.0	16.0	95.0	0.0	101.0	1.5	1.8	0.7	0.0	0.6	1.31	1.0	2.55	0.0	3.44	24.305	40.078	12.0107	0.0	15.9994	14.0	26.2	5.29	0.0	17.36	160.0	200.0	140.0	0.0	0.02658	71.2	160.8	11.3	0.0	5.3	3.21	5.58	3.57	0.0	6.83	3	4	2	0	2	2	2	14	0	16	2.0	4.0	-2	1.12208	0.3	1.26	3.740266666666667	0.8905396825396825	0.23809523809523808	0.8220799999999999	1.0797339239287507	5.375	12.8	3.2600000000000002	3.855872622533205e-06	6.75	71.28181333333333	71.53946725726209	74.84421768723769	-0.45786438521805495	2.9318852968036535
40109	R -3 c H	(Mg.129Ca.871)(CO3)	Calcite#CaCO3(hR10)	Paquette, J.; Reeder, R.J.	4.9382(4) 4.9382(4) 16.8320(10) 90 90 120	355.47	98.0537	293.0	1990		Mg	0.129	Ca	0.871	C	1.0	_	0.0	O	3.0	4.9382	4.9382	16.8320	90	90	120	167	trigonal	12	20	6	0	8	73.0	16.0	95.0	0.0	101.0	1.5	1.8	0.7	0.0	0.6	1.31	1.0	2.55	0.0	3.44	24.305	40.078	12.0107	0.0	15.9994	14.0	26.2	5.29	0.0	17.36	160.0	200.0	140.0	0.0	0.02658	71.2	160.8	11.3	0.0	5.3	3.21	5.58	3.57	0.0	6.83	3	4	2	0	2	2	2	14	0	16	2.0	4.0	-2	1.10388	0.3	1.26	3.6796	0.876095238095238	0.23809523809523808	0.8038799999999999	1.0714843448149076	5.375	12.8	3.2600000000000002	3.855872622533205e-06	6.75	71.32428	71.59188434481491	74.84421768723769	-0.46512300242568433	2.8894186301369866
40647	P b c a	(Mg1.562Fe0.438)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.278(4) 8.863(2) 5.201(1) 90 90 90	842.55	214.6005	293.0	1985		Mg	0.781	Fe	0.219	Si	1.0	_	0.0	O	3.0	18.278	8.863	5.201	90	90	90	61	orthorhombic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.83591	0.54	1.26	1.5479814814814814	0.663420634920635	0.4285714285714286	0.29591	0.8233512076426093	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.94792851851852	73.47536972616113	75.09120736006143	-0.6660685293737643	1.2657701116184676
40648	P b c a	(Mg1.568Fe0.432)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.2810(40) 8.865(2) 5.201(1) 90 90 90	842.88	214.4113	293.0	1985		Mg	0.784	Fe	0.216	Si	1.0	_	0.0	O	3.0	18.2810	8.865	5.201	90	90	90	61	orthorhombic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.8362400000000001	0.54	1.26	1.5485925925925927	0.6636825396825398	0.4285714285714286	0.29624000000000006	0.8234808438858268	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.94764740740742	73.47488825129324	75.09120736006143	-0.6659734448134815	1.266051222729579
40649	P b c a	(Mg1.561Fe0.439)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.2850(40) 8.867(2) 5.202(1) 90 90 90	843.42	214.6321	293.0	1985		Mg	0.78	Fe	0.22	Si	1.0	_	0.0	O	3.0	18.2850	8.867	5.202	90	90	90	61	orthorhombic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.8358000000000001	0.54	1.26	1.547777777777778	0.6633333333333334	0.4285714285714286	0.29580000000000006	0.8233079955615368	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.94802222222222	73.47553021778376	75.09120736006143	-0.6661002216886343	1.2656764079147642
40653	P b c a	(Mg0.463Fe1.537)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.3840(40) 9.002(2) 5.236(1) 90 90 90	866.52	249.263	293.0	1985		Mg	0.232	Fe	0.768	Si	1.0	_	0.0	O	3.0	18.3840	9.002	5.236	90	90	90	61	orthorhombic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.7755200000000001	0.54	1.26	1.4361481481481482	0.6154920634920635	0.4285714285714286	0.23552000000000006	0.7996277751338006	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.99937185185186	73.56347962698565	75.09120736006143	-0.6832750487141381	1.2143267782851344
40654	P b c a	(Mg0.465Fe1.535)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.3980(40) 9.003(2) 5.238(1) 90 90 90	867.61	249.1999	293.0	1985		Mg	0.233	Fe	0.767	Si	1.0	_	0.0	O	3.0	18.3980	9.003	5.238	90	90	90	61	orthorhombic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.77563	0.54	1.26	1.4363518518518519	0.6155793650793651	0.4285714285714286	0.23563	0.7996709872148732	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.99927814814815	73.56331913536303	75.09120736006143	-0.6832440608222698	1.2144204819888382
40655	P b c a	(Mg0.468Fe1.532)(Si2O6)	Pyroxene#MgSiO3	Domeneghetti, M.C.; Molin, G.M.; Tazzoli, V.	18.396(4) 9.006(2) 5.237(1) 90 90 90	867.64	249.1053	293.0	1985		Mg	0.234	Fe	0.766	Si	1.0	_	0.0	O	3.0	18.396	9.006	5.237	90	90	90	61	orthorhombic	12	26	14	0	8	73.0	61.0	85.0	0.0	101.0	1.5	1.4	1.1	0.0	0.6	1.31	1.83	1.9	0.0	3.44	24.305	55.845	28.0855	0.0	15.9994	14.0	7.09	12.06	0.0	17.36	160.0	80.0	150.0	0.0	0.02658	71.2	62.0	37.3	0.0	5.3	3.21	2.87	5.43	0.0	6.83	3	4	3	0	2	2	8	14	0	16	2.0	4.0	-2	0.77574	0.54	1.26	1.4365555555555554	0.6156666666666667	0.4285714285714286	0.23573999999999995	0.7997141992959457	32.025	7.799999999999997	3.91	3.855872622533205e-06	19.9	72.99918444444445	73.5631586437404	75.09120736006143	-0.6832130716290115	1.2145141856925417
51848	P n m a	(Cu0.9Zn0.1)(SeO3)	MgSeO3	Escamilla, R.; Gallardo Amores, J.M.; Moran, E.; Alario-Franco, M.A.	5.9502(1) 7.3632(4) 5.2601(3) 9 9 9	230.46	190.68900000000002	295.0	2002		Cu	0.9	Zn	0.1	Se	1.0	_	0.0	O	3.0	5.9502	7.3632	5.2601	9	9	9	62	orthorhombic	29	30	34	0	8	72.0	76.0	93.0	0.0	101.0	1.35	1.35	1.15	0.0	0.6	1.9	1.65	2.55	0.0	3.44	63.546	65.409	78.96	0.0	15.9994	7.11	9.16	16.42	0.0	17.36	400.0	120.0	0.52	0.0	0.02658	46.5	38.67	28.9	0.0	5.3	3.61	2.66	4.36	0.0	6.83	4	4	4	0	2	11	12	16	0	16	2.0	4.0	-2	0.871	0.64	1.26	1.3609375	0.6912698412698413	0.5079365079365079	0.23099999999999998	0.7930760793202805	23.889625	4.439999999999998	4.699999999999999	3.6168981481481483e-06	17.889999999999997	49.3700625	49.93213857932028	51.41276394026052	-0.6877679972155071	1.1438263888888889
